restaurant_id,restaurant_name,City,Locality,Cuisines,price_range,Votes,avg_cost_for_two,Rating,cuisine_count,primary_cuisine,country,is_rated,service_score
17330628,Wood Stone,Columbus,Columbus,Italian| Mediterranean| Pizza,3,264,40,4.0,1,Italian| Mediterranean| Pizza,United States,1,0
17330546,Hunter's Pub,Columbus,Hamilton,American| Seafood| Steak,3,235,40,4.4,1,American| Seafood| Steak,United States,1,0
16643459,Consort Restaurant,Consort,Consort,Chinese| Canadian,2,6,25,3.0,1,Chinese| Canadian,Canada,1,0
17334434,Thatcher's Barbeque and Grill,Dalton,Calhoun,American| BBQ| Southern,2,38,25,3.7,1,American| BBQ| Southern,United States,1,0
17334348,Christian and Jake's Bistro,Dalton,Calhoun,Desserts| Sandwich,1,122,10,4.4,1,Desserts| Sandwich,United States,1,0
17334213,Dub's High on the Hog,Dalton,Calhoun,BBQ,2,207,25,4.4,1,BBQ,United States,1,0
17334355,Sierra's Mexican Restaurant,Dalton,Chatsworth,Mexican| Tex-Mex,1,66,10,3.9,1,Mexican| Tex-Mex,United States,1,0
17334212,Oakwood Cafe,Dalton,Dalton,BBQ| Breakfast| Southern,1,249,10,4.9,1,BBQ| Breakfast| Southern,United States,1,0
17333797,Chili's Grill & Bar,Dalton,Dalton,American,2,63,25,3.8,1,American,United States,1,0
17334217,Fuji Japanese Steakhouse,Dalton,Dalton,Japanese| Sushi,3,145,40,3.8,1,Japanese| Sushi,United States,1,0
17334273,Las Palmas,Dalton,Dalton,Mexican,1,83,10,3.8,1,Mexican,United States,1,0
17334254,Tony's Italian Restaurant & Pizza,Dalton,Dalton,Italian,2,116,25,3.7,1,Italian,United States,1,0
17333836,Filling Station,Dalton,Dalton,American| Burger,1,122,10,4.1,1,American| Burger,United States,1,0
17334197,Five Guys Burgers and Fries,Dalton,Dalton,Fast Food,1,142,10,4.1,1,Fast Food,United States,1,0
17333882,Los Pablos,Dalton,Dalton,Mexican,1,114,10,4.1,1,Mexican,United States,1,0
17334211,Kobe Hibachi & Sushi,Dalton,Fort Oglethorpe,American| Japanese| Sushi,2,214,25,4.6,1,American| Japanese| Sushi,United States,1,0
17334390,Soho Hibachi,Dalton,Fort Oglethorpe,Japanese,1,116,10,4.3,1,Japanese,United States,1,0
17334034,Thai Garden,Dalton,Fort Oglethorpe,Thai,2,111,25,4.2,1,Thai,United States,1,0
17334414,Southern Bliss Bakery,Dalton,LaFayette,Desserts| Sandwich,1,25,10,3.7,1,Desserts| Sandwich,United States,1,0
17334082,Bailey's Bar-B-Que,Dalton,Ringgold,BBQ,1,128,10,4.1,1,BBQ,United States,1,0
17334364,Farm To Fork,Dalton,Ringgold,American| Diner| Southern,1,244,10,4.3,1,American| Diner| Southern,United States,1,0
17334398,Home Plate Grill,Dalton,Ringgold,American| BBQ| Southern,1,112,10,4.2,1,American| BBQ| Southern,United States,1,0
17334219,Pie Slingers Pizzeria,Dalton,Rock Spring,Italian| Pizza,1,144,10,4.1,1,Italian| Pizza,United States,1,0
17335173,Olive Tree Cafe,Davenport,Bettendorf,Indian| Mediterranean| Middle Eastern,2,166,25,4.6,1,Indian| Mediterranean| Middle Eastern,United States,1,0
17335195,"Red Ginger Sushi, Grill & Bar",Davenport,Bettendorf,Sushi| Teriyaki,3,208,40,4.5,1,Sushi| Teriyaki,United States,1,0
17335225,Crust Stone Oven Pizza,Davenport,Bettendorf,Burger| Pizza,2,136,25,3.9,1,Burger| Pizza,United States,1,0
17335219,Jimmy's Pancake House,Davenport,Bettendorf,American| Breakfast| Greek,1,85,10,4.0,1,American| Breakfast| Greek,United States,1,0
17334965,Trattoria Tiramisu,Davenport,Bettendorf,Italian,2,117,25,4.1,1,Italian,United States,1,0
17335189,Prairie Grille at SteepleGate Inn,Davenport,Davenport,American| Breakfast,2,53,25,3.4,1,American| Breakfast,United States,1,0
17335156,Tantra Asian Bistro,Davenport,Davenport,Asian,2,474,25,4.9,1,Asian,United States,1,0
17334717,Chick-fil-A,Davenport,Davenport,Fast Food,1,125,10,3.9,1,Fast Food,United States,1,0
17334752,Duck City Bistro,Davenport,Davenport,American| French,4,201,70,3.7,1,American| French,United States,1,0
18453427,Frick's Tap,Davenport,Davenport,American| Bar Food| BBQ,2,2,25,1.0,1,American| Bar Food| BBQ,United States,1,0
17793744,Los Agaves,Davenport,Davenport,Mexican,2,3,25,1.0,1,Mexican,United States,1,0
17334679,Azteca,Davenport,Davenport,Mexican,1,167,0,4.3,1,Mexican,United States,1,0
17334718,China Cafe,Davenport,Davenport,Chinese,2,112,25,4.0,1,Chinese,United States,1,0
17334763,Exotic Thai Restaurant,Davenport,Davenport,Thai,2,256,25,4.1,1,Thai,United States,1,0
17335158,Front Street Brewery,Davenport,Davenport,American,1,123,10,4.3,1,American,United States,1,0
17334782,Granite City Food & Brewery,Davenport,Davenport,American,2,199,25,4.0,1,American,United States,1,0
17334846,Los Agaves,Davenport,Davenport,Mexican,2,157,25,4.1,1,Mexican,United States,1,0
17334853,Machine Shed Restaurant,Davenport,Davenport,American,2,100,25,4.1,1,American,United States,1,0
17335168,Osaka,Davenport,Davenport,Japanese| Sushi,3,141,40,4.2,1,Japanese| Sushi,United States,1,0
17334958,Texas Roadhouse,Davenport,Davenport,American| BBQ| Steak,2,197,25,4.2,1,American| BBQ| Steak,United States,1,0
17258496,Hickory Park,Des Moines,Ames,BBQ| Burger| Desserts,2,1025,25,4.5,1,BBQ| Burger| Desserts,United States,1,0
17259395,The Cafe,Des Moines,Ames,American| Coffee and Tea,2,570,25,4.9,1,American| Coffee and Tea,United States,1,0
17258350,Flying Mango,Des Moines,Beaverdale,BBQ| Caribbean| Cajun,3,674,40,4.5,1,BBQ| Caribbean| Cajun,United States,1,0
17258136,Cool Basil,Des Moines,Clive,Asian| Sushi| Thai,2,496,25,4.1,1,Asian| Sushi| Thai,United States,1,0
17258522,HuHot Mongolian Grill,Des Moines,Clive,Asian| Chinese,2,411,25,4.0,1,Asian| Chinese,United States,1,0
17259958,Malo,Des Moines,Downtown,Latin American| Mexican,2,113,25,3.2,1,Latin American| Mexican,United States,1,0
17258036,Centro,Des Moines,Downtown,Italian| Pizza,3,1109,40,4.5,1,Italian| Pizza,United States,1,0
17259368,Fong's Pizza,Des Moines,Downtown,Chinese| Pizza,2,728,25,4.6,1,Chinese| Pizza,United States,1,0
17257684,A Dong Restaurant,Des Moines,Downtown,Asian| Vegetarian| Vietnamese| Bubble Tea,1,659,10,4.4,1,Asian| Vegetarian| Vietnamese| Bubble Tea,United States,1,0
17258154,Court Avenue Brewing Company,Des Moines,Downtown,American| Pizza| Bar Food,3,370,40,4.2,1,American| Pizza| Bar Food,United States,1,0
17259340,Django,Des Moines,Downtown,French,3,532,40,4.3,1,French,United States,1,0
17259243,Miyabi 9,Des Moines,East Village,Japanese| Sushi,2,860,25,4.8,1,Japanese| Sushi,United States,1,0
17259625,Zombie Burger + Drink Lab,Des Moines,East Village,Burger| Desserts| Vegetarian,1,943,10,4.2,1,Burger| Desserts| Vegetarian,United States,1,0
17259169,Tursi's Latin King,Des Moines,Fairground,American| Italian,4,476,70,4.1,1,American| Italian,United States,1,0
17259166,Tsing Tsao South,Des Moines,Greater South Side,Chinese,1,218,10,4.1,1,Chinese,United States,1,0
17259335,Bandit Burrito,Des Moines,Johnston,Breakfast| Mexican| Southwestern,1,214,10,4.0,1,Breakfast| Mexican| Southwestern,United States,1,0
17259248,Jethro's BBQ,Des Moines,Kingman Place Historic District,American| BBQ,2,699,25,4.3,1,American| BBQ,United States,1,0
17258552,The Machine Shed Restaurant,Des Moines,Urbandale,American| Breakfast,2,308,25,3.8,1,American| Breakfast,United States,1,0
17259550,Mi Patria,Des Moines,West Des Moines,Latin American,2,157,25,4.0,1,Latin American,United States,1,0
17259200,Waterfront Seafood Market,Des Moines,West Des Moines,Seafood| Sushi,3,530,40,4.2,1,Seafood| Sushi,United States,1,0
16615894,The Giggling Goat,Dicky Beach,Dicky Beach,Coffee and Tea| Tea| Modern Australian,1,29,7,3.6,1,Coffee and Tea| Tea| Modern Australian,Australia,1,0
17342816,Burnt Toast Cafe,Dubuque,Dubuque,Breakfast,1,33,10,3.4,1,Breakfast,United States,1,0
17342498,Catfish Charlie's,Dubuque,Dubuque,Seafood,2,40,25,3.3,1,Seafood,United States,1,0
17342648,Salsa's Mexican Restaurant,Dubuque,Dubuque,Mexican,1,153,10,3.4,1,Mexican,United States,1,0
17342781,Tony Roma's,Dubuque,Dubuque,American| BBQ| Seafood,2,65,25,3.3,1,American| BBQ| Seafood,United States,1,0
17342799,Vinny Vanucchi's,Dubuque,Dubuque,Italian,2,58,25,3.4,1,Italian,United States,1,0
17342772,Champps Americana,Dubuque,Dubuque,American| Burger| Sandwich,2,100,25,3.5,1,American| Burger| Sandwich,United States,1,0
17342771,Fiesta Cancun,Dubuque,Dubuque,Mexican,1,156,10,3.6,1,Mexican,United States,1,0
17342548,Happy Joe's Pizza & Ice Cream,Dubuque,Dubuque,Desserts| Pizza| Ice Cream,1,74,0,3.5,1,Desserts| Pizza| Ice Cream,United States,1,0
17342556,Houlihan's,Dubuque,Dubuque,American| Burger,2,117,25,3.6,1,American| Burger,United States,1,0
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,Dubuque,Dubuque,Japanese| Steak| Sushi,3,83,40,3.7,1,Japanese| Steak| Sushi,United States,1,0
17342576,Kalmes Breaktime Bar & Grill,Dubuque,Dubuque,American| Burger,2,48,25,3.6,1,American| Burger,United States,1,0
17342770,L. May Eatery,Dubuque,Dubuque,International| Pizza,3,198,40,3.8,1,International| Pizza,United States,1,0
17342585,Los Aztecas,Dubuque,Dubuque,Mexican,1,126,10,3.5,1,Mexican,United States,1,0
17342494,Manna Java World Cafe,Dubuque,Dubuque,Breakfast| Pizza,1,119,10,3.5,1,Breakfast| Pizza,United States,1,0
17342594,Mario's Italian Restaurant,Dubuque,Dubuque,American| Italian,2,140,25,3.6,1,American| Italian,United States,1,0
17342625,Pepper Sprout Incorporated,Dubuque,Dubuque,American,3,159,40,3.6,1,American,United States,1,0
17342652,Shot Tower Inn,Dubuque,Dubuque,Italian| Pizza,2,131,25,3.6,1,Italian| Pizza,United States,1,0
17342665,Sunshine Family Restaurant,Dubuque,Dubuque,American| Breakfast| Burger,1,60,10,3.5,1,American| Breakfast| Burger,United States,1,0
17342810,Watershed Cafe,Dubuque,Dubuque,American| Burger| Pizza| Cafe,2,89,25,3.7,1,American| Burger| Pizza| Cafe,United States,1,0
17342775,Woodfire Grille,Dubuque,Dubuque,American| Seafood| Steak,4,72,70,3.6,1,American| Seafood| Steak,United States,1,0
16612028,The Belle General,East Ballina,East Ballina,Cafe,2,56,20,4.1,1,Cafe,Australia,1,0
17536645,Jehova es Mi Pastor Tacos y Burritos,Fernley,Fernley,Mexican,1,83,10,3.7,1,Mexican,United States,1,0
16613507,Flaxton Gardens,Flaxton,Flaxton,Tea| Modern Australian,3,37,30,3.5,1,Tea| Modern Australian,Australia,1,0
16607969,Bespoke Harvest,Forrest,Forrest,Cafe| Australian,2,29,20,3.7,1,Cafe| Australian,Australia,1,0
17374405,Houndstooth Grill & Tavern,Gainesville,Braselton,American| Sandwich| Seafood,2,239,25,4.4,1,American| Sandwich| Seafood,United States,1,0
17375060,Hawg Wild BBQ & Catfish House,Gainesville,Clarkesville,BBQ| Burger| Seafood,1,235,10,4.1,1,BBQ| Burger| Seafood,United States,1,0
17375164,Bourbon Street Grille,Gainesville,Dahlonega,American| Burger| Cajun,2,88,25,3.8,1,American| Burger| Cajun,United States,1,0
17374552,Corkscrew Cafe,Gainesville,Dahlonega,Unknown,3,209,40,3.9,1,Unknown,United States,1,0
17375078,Smokin Gold BBQ,Gainesville,Dahlonega,BBQ,1,133,10,3.9,1,BBQ,United States,1,0
17375049,Hoka-Hoka Japanese Steak & Sushi,Gainesville,Dahlonega,Chinese| Japanese| Thai,1,267,10,4.4,1,Chinese| Japanese| Thai,United States,1,0
17375077,Shenanigan's Irish Pub,Gainesville,Dahlonega,Bar Food| Seafood| Vegetarian,2,171,25,4.1,1,Bar Food| Seafood| Vegetarian,United States,1,0
17375141,Fish Tales Lakeside Grille,Gainesville,Flowery Branch,Seafood,2,107,25,3.8,1,Seafood,United States,1,0
17375198,Antebellum,Gainesville,Flowery Branch,American| Southern,3,164,40,4.3,1,American| Southern,United States,1,0
17375180,Moonie's Texas Barbecue,Gainesville,Flowery Branch,BBQ| Sandwich,1,182,10,4.1,1,BBQ| Sandwich,United States,1,0
17375072,Atlanta Highway Seafood Market,Gainesville,Gainesville,Sandwich| Seafood| Cajun,2,681,25,4.9,1,Sandwich| Seafood| Cajun,United States,1,0
17375047,Eat at Thai,Gainesville,Gainesville,Thai,1,357,10,4.6,1,Thai,United States,1,0
17375074,Smoke House BBQ and Catering,Gainesville,Gainesville,BBQ,2,89,25,3.8,1,BBQ,United States,1,0
17374921,2 Dog,Gainesville,Gainesville,American| European| Sandwich,2,350,25,4.2,1,American| European| Sandwich,United States,1,0
17374819,Longstreet Cafe,Gainesville,Gainesville,Southern,1,298,10,4.3,1,Southern,United States,1,0
17375089,Re-Cess,Gainesville,Gainesville,American| Southern,2,319,25,4.2,1,American| Southern,United States,1,0
17375214,Bodensee,Gainesville,Helen,German,3,114,40,3.8,1,German,United States,1,0
17374951,Hofer's Bakery & Cafe,Gainesville,Helen,German| Ice Cream,1,136,10,3.9,1,German| Ice Cream,United States,1,0
17374978,Troll Tavern,Gainesville,Helen,Burger| German| Sandwich,2,108,25,2.2,1,Burger| German| Sandwich,United States,1,0
17375104,The Nacoochee Village Tavern & Pizzeria,Gainesville,Helen,Italian| Pizza| Sandwich,1,161,10,4.0,1,Italian| Pizza| Sandwich,United States,1,0
16604358,Blue Bean Love Cafe,Hepburn Springs,Hepburn Springs,Cafe| Coffee and Tea| Modern Australian,2,192,20,3.8,1,Cafe| Coffee and Tea| Modern Australian,Australia,1,0
16604896,La Trattoria of Lavandula,Hepburn Springs,Hepburn Springs,Italian| Fusion| Cafe,1,93,7,3.8,1,Italian| Fusion| Cafe,Australia,1,0
16612550,5 Little Pigs,Huskisson,Huskisson,Breakfast| Modern Australian,2,40,20,4.1,1,Breakfast| Modern Australian,Australia,1,0
16606299,Beach Box Cafe,Inverloch,Inverloch,Burger| Coffee and Tea| Modern Australian,1,100,7,3.7,1,Burger| Coffee and Tea| Modern Australian,Australia,1,0
16605794,Funkey Monkey,Lakes Entrance,Lakes Entrance,Breakfast| Coffee and Tea,1,97,7,3.8,1,Breakfast| Coffee and Tea,Australia,1,0
17557488,Burger Queen Drive In,Lakeview,Lakeview,Burger| Desserts| Sandwich,1,41,10,3.6,1,Burger| Desserts| Sandwich,United States,1,0
17452342,Blue Orchid Thai Restaurant,Lincoln,Haymarket,Thai,2,799,25,4.5,1,Thai,United States,1,0
16611498,Stillwater on Belmore,Lorn,Lorn,Breakfast| Coffee and Tea,2,18,20,3.6,1,Breakfast| Coffee and Tea,Australia,1,0
17842104,Mr.,Macedon,Macedon,Cafe,2,31,20,3.5,1,Cafe,Australia,1,0
17501291,Emilio's Cuban Cafe,Macon,Bonaire,Coffee and Tea| Cuban| Latin American,2,146,25,3.9,1,Coffee and Tea| Cuban| Latin American,United States,1,0
17500759,Ingleside Village Pizza,Macon,Macon,Pizza| Sandwich,1,478,10,4.9,1,Pizza| Sandwich,United States,1,0
17500767,Jim Shaw's Seafood Grill & Bar,Macon,Macon,Seafood,2,467,25,4.6,1,Seafood,United States,1,0
17500819,Mandarin Chinese Restaurant,Macon,Macon,Chinese| Thai,2,302,25,4.5,1,Chinese| Thai,United States,1,0
17500911,Rookery,Macon,Macon,Burger| Desserts| Bar Food,2,289,25,4.5,1,Burger| Desserts| Bar Food,United States,1,0
17501439,Dovetail,Macon,Macon,Unknown,3,102,40,3.8,1,Unknown,United States,1,0
17501279,Bonefish Grill,Macon,Macon,American| Seafood,3,293,40,4.1,1,American| Seafood,United States,1,0
17500695,Downtown Grill,Macon,Macon,Steak,4,195,70,4.0,1,Steak,United States,1,0
17501298,Greek Corner Deli,Macon,Macon,Desserts| Greek| Sandwich,1,244,10,4.3,1,Desserts| Greek| Sandwich,United States,1,0
17500847,Natalia's,Macon,Macon,European| Italian| Mediterranean,4,379,70,4.2,1,European| Italian| Mediterranean,United States,1,0
17500872,Papouli's Mediterranean Cafe & Market,Macon,Macon,Greek| Mediterranean| Vegetarian,1,223,10,4.2,1,Greek| Mediterranean| Vegetarian,United States,1,0
17501315,Benson's Steak and Sushi,Macon,Warner Robins,American| Chinese| Sushi,2,243,25,3.7,1,American| Chinese| Sushi,United States,1,0
17501201,My Fathers Place,Macon,Warner Robins,Italian,2,104,25,3.7,1,Italian,United States,1,0
17501247,Sushi Thai Restaurant,Macon,Warner Robins,Japanese| Sushi| Thai,1,153,10,3.7,1,Japanese| Sushi| Thai,United States,1,0
17501281,The Mellow Mushroom,Macon,Warner Robins,Pizza| Sandwich| Vegetarian,2,323,25,3.8,1,Pizza| Sandwich| Vegetarian,United States,1,0
17501143,El Jalisciense Mexican Restaurant,Macon,Warner Robins,Mexican,1,181,10,4.1,1,Mexican,United States,1,0
17501292,Greek Village,Macon,Warner Robins,American| Greek| Seafood,2,316,25,4.0,1,American| Greek| Seafood,United States,1,0
17501308,Martin's BBQ,Macon,Warner Robins,BBQ,2,288,25,4.2,1,BBQ,United States,1,0
17501301,Thai Pepper,Macon,Warner Robins,Japanese| Sushi| Thai,1,232,10,4.0,1,Japanese| Sushi| Thai,United States,1,0
17501268,Zen Japanese Steakhouse and Sushi Bar,Macon,Warner Robins,Japanese| Steak| Sushi,3,314,40,4.1,1,Japanese| Steak| Sushi,United States,1,0
16611701,Star Buffet,Mayfield,Mayfield,Asian,2,11,20,2.9,1,Asian,Australia,1,0
17482142,Triangle Restaurant,Mc Millan,Mc Millan,Breakfast| Burger,1,17,10,2.4,1,Breakfast| Burger,United States,1,0
16609169,Three Anchors,Middleton Beach,Middleton Beach,Bar Food| Modern Australian,3,176,30,3.8,1,Bar Food| Modern Australian,Australia,1,0
17606621,HI Lite Bar & Lounge,Miller,Miller,Unknown,1,11,0,3.4,1,Unknown,United States,1,0
17687832,Vince's Restaurant & Pizzeria,Monroe,Monroe,Italian| Pizza,2,65,25,3.6,1,Italian| Pizza,United States,1,0
16613059,Poets Cafe,Montville,Montville,Coffee and Tea| Modern Australian,3,193,30,2.4,1,Coffee and Tea| Modern Australian,Australia,1,0
17534788,The Artesian Restaurant,Ojo Caliente,Ojo Caliente,American| International| Southwestern,3,30,40,3.6,1,American| International| Southwestern,United States,1,0
17061237,Cev?che Tapas Bar & Restaurant,Orlando,Church Street District,Spanish| Tapas,3,981,40,4.4,1,Spanish| Tapas,United States,1,0
17057397,'Ohana,Orlando,Disney World Area,Hawaiian,3,1151,45,4.5,1,Hawaiian,United States,1,0
17058534,Earl of Sandwich,Orlando,Disney: Downtown Disney,American| Sandwich| Salad,3,1341,35,4.7,1,American| Sandwich| Salad,United States,1,0
17060320,Raglan Road Irish Pub and Restaurant,Orlando,Disney: Downtown Disney,Irish,4,782,50,4.3,1,Irish,United States,1,0
17057925,Caf? Tu Tu Tango,Orlando,I-Drive/Universal,New American| Tapas,3,1293,40,4.6,1,New American| Tapas,United States,1,0
17060869,Texas de Brazil,Orlando,I-Drive/Universal,Brazilian| Steak,4,2324,100,4.6,1,Brazilian| Steak,United States,1,0
17057591,Bahama Breeze Island Grille,Orlando,I-Drive/Universal,Caribbean,3,910,45,4.3,1,Caribbean,United States,1,0
17059541,Maggiano's Little Italy,Orlando,I-Drive/Universal,Italian,4,886,50,4.4,1,Italian,United States,1,0
17064266,Hawkers Asian Street Fare,Orlando,Mills 50,Asian| Thai,3,1293,35,4.6,1,Asian| Thai,United States,1,0
17064405,Tako Cheena by Pom Pom,Orlando,Mills 50,Asian| Latin American| Vegetarian,1,570,10,4.4,1,Asian| Latin American| Vegetarian,United States,1,0
17060516,Seasons 52 Fresh Grill,Orlando,Restaurant Row,American,4,1685,60,4.4,1,American,United States,1,0
17059012,Hollerbach's Willow Tree Caf?,Orlando,Sanford,German,3,1699,40,4.8,1,German,United States,1,0
17061296,Pom Pom's Teahouse and Sandwicheria,Orlando,The Milk District,American| Sandwich| Tea,2,1457,25,4.9,1,American| Sandwich| Tea,United States,1,0
17061205,Yellow Dog Eats,Orlando,Windermere,American| BBQ| Sandwich,3,1252,35,4.9,1,American| BBQ| Sandwich,United States,1,0
17064031,Tibby's New Orleans Kitchen,Orlando,Winter Park,Cajun,2,1412,25,4.7,1,Cajun,United States,1,0
17066603,The Coop,Orlando,Winter Park,Southern| Cajun| Soul Food,2,432,25,3.6,1,Southern| Cajun| Soul Food,United States,1,0
17057797,Bosphorous Turkish Cuisine,Orlando,Winter Park,Mediterranean| Turkish,3,568,40,4.2,1,Mediterranean| Turkish,United States,1,0
17061253,Ethos Vegan Kitchen,Orlando,Winter Park,American| Breakfast| Vegetarian,2,797,25,4.4,1,American| Breakfast| Vegetarian,United States,1,0
17059060,Hillstone,Orlando,Winter Park,Unknown,3,1158,40,4.4,1,Unknown,United States,1,0
17061231,The Ravenous Pig,Orlando,Winter Park,Pub Food,3,1998,40,4.4,1,Pub Food,United States,1,0
16613649,Vivo Bar and Grill,Palm Cove,Palm Cove,Mediterranean| Seafood,3,381,30,4.4,1,Mediterranean| Seafood,Australia,1,0
18255631,Pier 70,Paynesville,Paynesville,Modern Australian,4,16,120,2.6,1,Modern Australian,Australia,1,0
16608483,DiVine,Penola,Penola,Cafe| Coffee and Tea| Sandwich,2,19,20,3.4,1,Cafe| Coffee and Tea| Sandwich,Australia,1,0
17580453,Cactus Flower Cafe Navarre,Pensacola,Navarre,Mexican| Southwestern| Tex-Mex,2,635,25,4.2,1,Mexican| Southwestern| Tex-Mex,United States,1,0
17580142,McGuire's Irish Pub & Brewery,Pensacola,Pensacola,Burger| Bar Food| Steak,3,2238,40,4.9,1,Burger| Bar Food| Steak,United States,1,0
17580160,New Yorker Deli & Pizzeria,Pensacola,Pensacola,Italian| Pizza| Sandwich,1,792,10,4.6,1,Italian| Pizza| Sandwich,United States,1,0
17580349,Tu-Do Vietnamese Restaurant,Pensacola,Pensacola,Asian| Vietnamese,1,828,10,4.5,1,Asian| Vietnamese,United States,1,0
17580412,Carrabba's Italian Grill,Pensacola,Pensacola,Italian| Pizza| Seafood,3,292,40,3.7,1,Italian| Pizza| Seafood,United States,1,0
17580590,Jaco's Bayfront Bar and Grille,Pensacola,Pensacola,Tapas,2,502,25,3.9,1,Tapas,United States,1,0
17580704,The Tin Cow,Pensacola,Pensacola,Burger| Bar Food,2,559,25,3.7,1,Burger| Bar Food,United States,1,0
17579928,Cactus Flower Cafe,Pensacola,Pensacola,Latin American| Mexican| Southwestern,2,1268,25,4.2,1,Latin American| Mexican| Southwestern,United States,1,0
17579992,Dharma Blue,Pensacola,Pensacola,Seafood| Sushi,3,669,40,4.1,1,Seafood| Sushi,United States,1,0
17580030,Global Grill,Pensacola,Pensacola,European| International| Tapas,3,900,40,4.4,1,European| International| Tapas,United States,1,0
17580074,Ichiban,Pensacola,Pensacola,Japanese| Sushi,2,765,25,4.3,1,Japanese| Sushi,United States,1,0
17580020,The Fish House,Pensacola,Pensacola,American| Seafood| Sushi,3,1270,40,4.0,1,American| Seafood| Sushi,United States,1,0
17580350,Tuscan Oven,Pensacola,Pensacola,Italian| Mediterranean| Pizza,2,502,25,4.1,1,Italian| Mediterranean| Pizza,United States,1,0
17580408,Flounders Chowder House,Pensacola,Pensacola Beach,Seafood,3,724,40,3.9,1,Seafood,United States,1,0
17579653,Hemingway's Island Grill,Pensacola,Pensacola Beach,Caribbean| Seafood| Steak,3,479,40,3.5,1,Caribbean| Seafood| Steak,United States,1,0
